"source","target","developer_comments"
"sign_contract_industrial_colony_text","If you fulfill your part of the contract, then:
- your colony will be transferred to {nation}
- you will no longer be able to manage this colony
- you will be able to buy resources from {nation} on {planet}, produced by colonies under contract
- you will not be able to sell resources to {nation} on {planet}, produced by the colony under contract
- you will receive what was promised under the contract
- relations with {nation} will improve by {up_loyalty}
The contract can be broken at any time, but this will worsen relations with {nation} by {down_loyalty}",""
"contract_select_industrial_colony_text","Select this colony as the future industrial colony for {nation}?
You can cancel this decision by clicking the 'Reset' button on the contract",""
"contract_title_industrialColony","Industrial Colony",""
"contract_needs_industrialColony","Establish a colony on {planet}{check}
Hire colonists only from {nation}{check}
Provide colonists with everything they need{check}
There should be no red indicators in the colony{check}",""
"contract_needs_industrialColony1","Establish a colony on {planet}{check}",""
"contract_needs_industrialColony2","Only colonists from {nation} {humans}/{total}{check}",""
"contract_needs_industrialColony3","Shuttles in the colony {shuttles}/{total}{check}",""
"contract_needs_industrialColony4","Production per day:",""
"contract_needs_industrialColony5","{resource}={value}/{total}{check}",""
"sign_contract_farm_colony_text","If you fulfill your part of the contract, then:
- your colony will be transferred to {nation}
- you will no longer be able to manage this colony
- you will be able to buy products from {nation} on {planet}, produced by the colony under the contract
- you will not be able to sell products to {nation} on {planet}, produced by the colony under the contract
- you will receive what was promised under the contract
- relations with {nation} will improve by {up_loyalty}
The contract can be broken at any time, but this will worsen relations with {nation} by {down_loyalty}",""
"contract_select_farm_colony_text","Select this colony as the future farming colony for {nation}?
You can cancel this decision by clicking the 'Reset' button on contract",""
"contract_title_farmColony","Farming Colony",""
"contract_needs_farmColony","Establish a colony on {planet}{check}
Hire colonists only from {nation}{check}
Provide colonists with everything they need{check}
There should be no red indicators in the colony{check}",""
"contract_needs_farmColony1","Establish a colony on {planet}{check}",""
"contract_needs_farmColony2","Colonists only from {nation} {humans}/{total}{check}",""
"contract_needs_farmColony3","Shuttles in the colony {shuttles}/{total}{check}",""
"contract_needs_farmColony4","Production per day:",""
"contract_needs_farmColony5","{resource}={value}/{total}{check}",""
"sign_contract_science_colony_text","If you fulfill your part of the contract, then:
- your colony will be transferred to {nation}
- you will no longer be able to manage this colony
- you will receive what was promised in the contract
- relations with {nation} will improve by {up_loyalty}
The contract can be broken at any time, but this will worsen relations with {nation} by {down_loyalty}",""
"contract_select_science_colony_text","Select this colony as a future scientific colony for {nation}?
You can cancel this decision by clicking the 'Reset' button on the contract",""
"contract_title_scienceColony","Science Colony",""
"contract_needs_scienceColony","Establish a colony on {planet}{check}
Hire colonists only from {nation}{check}
Provide colonists with everything they need{check}
There should be no red indicators in the colony{check}",""
"contract_needs_scienceColony1","Establish a colony on {planet}{check}",""
"contract_needs_scienceColony2","Only colonists from {nation} {humans}/{total}{check}",""
"contract_needs_scienceColony3","Shuttles in the colony {shuttles}/{total}{check}",""
"contract_needs_scienceColony4","Physics research points per day {points}/{total}{check}",""
"contract_needs_scienceColony5","Biology research points per day {points}/{total}{check}",""
"contract_needs_scienceColony6","Engineering research points per day {points}/{total}{check}",""
"sign_contract_tourist_colony_text","If you fulfill your part of the contract, then:
- your colony will be transferred to {nation}
- you will no longer be able to manage this colony
- you will not be able to accept tourists on {planet}
- you will receive what was promised in the contract
- relations with {nation} will improve by {up_loyalty}
The contract can be broken at any time, but this will worsen relations with {nation} by {down_loyalty}",""
"contract_select_tourist_colony_text","Select this colony as a future tourist colony for {nation}?
You can cancel this decision by clicking the 'Reset' button on the contract",""
"contract_title_touristColony","Tourist Colony",""
"contract_needs_touristColony","Establish a colony on {planet}{check}
accept tourists {tourists}{check}
tourists must not die{check}
tourist rating not lower than {raiting}{check}
there must not be any red indicators in the colony{check}",""
"contract_needs_touristColony1","Establish a colony on {planet}{check}",""
"contract_needs_touristColony2","Tourists accepted {tourists}/{total}{check}",""
"contract_needs_touristColony3","Tourist rating {raiting}/{need}{check}",""
"contract_needs_touristColony4","Shuttles in the colony {shuttles}/{total}{check}",""
"sign_contract_patients_text","If you fulfill your part of the contract, then:
- you will receive what was promised under the contract
- relations with {nation} will improve by {up_loyalty}
The contract can be terminated at any time, but this will worsen relations with {nation} by {down_loyalty}",""
"contract_select_patients_colony_text","Select this colony as a place to treat patients from {nation}?
After choosing, shuttles with patients will start arriving at the colony.
You can cancel this decision by clicking the 'Reset' button on the contract",""
